51,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,80,49,49,48,49,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,48,49,49
48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48
48,48,48,54,53,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48
48,48,49,49,48,48,48,48,48,48,59,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,48,48,48,48,48,48,48,48,48,48
48,48,49,48,48,48,48,48,48,48,1769,49,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48
48,48,48,49,49,49,48,48,48,48,49,48,48,48,48,48,48,48,48,48,49,48,79,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48
48,48,48,49,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48,48,48,48,49
49,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48,48,48,61,48,48,48,49,49,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,48,48
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48,48,48,48,48,48,49,49,48,48,48,48,55,70,48,48,48,48,49,49,48,48,48,48
48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48,48,48,49,48,48,48,48,48,48,48,48,48,48,59,48,48,48,48,48,48,48
