273,271,270,270,270,270,270,270,270,275,274,287,273,274,275,274,274,271,270,270,270,270,270,270,304,269,271,270,270,270,270,270,270,270,270,280,271,271,270,270,270,270,270,270,270,270,286,270,271,271
270,270,270,271,270,270,270,270,270,270,303,270,270,270,270,270,270,270,270,270,270,282,270,270,270,270,270,270,270,270,270,270,271,270,270,304,270,270,270,270,270,270,271,270,270,270,270,270,270,282
268,270,270,270,270,270,270,270,270,270,302,271,270,270,270,270,270,270,271,271,278,269,270,270,270,270,270,270,270,270,270,270,270,270,270,317,269,271,270,270,270,270,270,270,270,285,269,270,271,270
270,271,271,270,271,270,301,270,271,270,270,270,271,271,270,270,270,296,269,270,270,270,270,270,270,270,270,303,268,271,270,270,271,271,270,270,270,270,270,272,304,269,271,270,270,270,270,270,270,271
270,270,276,294,268,270,271,270,270,271,271,271,271,283,270,271,270,270,270,270,270,270,270,270,322,269,270,270,271,271,270,270,270,270,282,270,271,270,270,270,270,270,270,270,270,270,303,271,270,270
270,270,270,270,270,270,270,271,270,270,284,270,271,270,270,270,270,270,270,270,304,270,270,270,270,270,270,270,270,270,270,270,270,270,283,268,271,270,270,270,270,270,270,270,270,302,271,271,271,271
270,270,270,270,270,270,274,277,270,270,270,271,271,270,270,271,271,270,270,270,303,271,270,271,270,270,270,270,270,271,271,283,271,270,270,270,270,270,270,270,270,303,269,270,271,270,270,270,270,270
270,270,270,270,270,282,271,270,270,270,270,270,270,270,270,270,302,271,270,270,270,270,270,270,270,270,270,270,270,287,269,271,270,270,270,270,270,270,270,271,283,269,270,271,270,270,270,271,270,270
272,299,271,270,269,269,271,270,271,270,270,279,270,271,271,271,270,270,270,270,270,270,303,268,270,270,270,270,270,270,270,270,270,274,271,271,270,270,270,270,270,270,270,270,270,270,270,310,268,271
270,270,270,270,270,270,270,270,283,271,270,270,270,270,270,270,270,270,270,299,271,270,270,270,270,271,270,270,270,283,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,303,268,271,270,270
270,270,270,270,270,270,270,270,282,268,270,270,271,272,270,270,270,270,270,303,271,270,270,270,270,270,271,270,270,270,270,270,280,269,270,271,270,270,270,270,270,271,270,270,303,268,270,271,270,270
271,271,270,270,270,270,270,270,283,270,271,270,270,271,270,270,270,270,270,270,270,270,300,271,270,270,270,270,270,270,270,270,270,285,271,270,270,270,270,270,270,270,270,270,302,269,271,270,270,270
